100.693  116.607  0
76.1649  87.0472  0
87.263  93.1977  0
101.495  99.3875  0
139.807  166.87  0
206.069  192.905  0
156.386  193.092  0
177.443  191.966  0
252.625  192.299  0
120.311  193.363  0
216.347  192.191  0
227.071  192.454  0
129.275  191.178  0
206.81  190.95  0
116.363  106.58  0
306.238  108.468  0
260.519  135.932  0
143.591  205.447  0
79.4867  109.42  0
84.5104  109.815  0
86.3694  109.914  0
87.7083  109.497  0
90.5934  109.374  0
179.976  169.222  0
103.592  174.541  0
151.857  52.8466  1
287.586  113.743  1
167.722  79.075  1
232.224  157.891  1
144.0  117.878  1
250.279  143.919  1
84.3956  137.501  1
227.934  95.9433  1
273.709  89.5182  1
78.6059  91.0722  1
309.742  103.205  0
54.8982  103.939  0
113.432  105.216  0
115.39  104.184  0
79.1118  105.12  0
110.664  104.303  0
62.5708  126.729  0
109.256  106.062  0
308.944  104.882  0
54.5666  105.26  0
82.3355  101.473  0
63.2454  101.682  0
69.1873  104.234  0
105.672  102.236  0
103.471  102.829  0
101.648  102.323  0
90.2388  102.713  0
104.553  102.124  0
93.328  101.523  0
87.389  101.331  0
226.961  183.947  1
100.236  101.92  1
135.568  197.168  0
139.165  195.499  0
103.935  178.828  1
224.932  159.283  1
259.929  128.482  1
196.399  202.297  1
281.073  120.899  1
171.437  174.141  1
100.397  196.574  0
102.55  197.494  0
152.465  72.012  1
221.957  126.878  1
197.84  201.809  1
76.9551  92.7209  1
151.904  145.782  1
301.996  128.674  1
181.488  181.644  1
224.931  196.588  1
274.977  173.461  1
233.151  143.347  1
289.099  135.443  1
120.756  163.369  0
77.3282  164.455  0
278.495  162.141  0
277.276  163.309  0
159.373  162.447  0
157.606  162.267  0
164.791  164.179  0
102.652  174.609  0
95.6717  163.398  0
92.5631  162.412  0
104.245  153.017  0
70.2833  78.0263  0
78.2477  79.0463  0
188.944  79.0023  0
219.463  78.8367  0
176.134  163.444  0
117.873  162.431  0
248.913  78.0841  0
58.1952  78.6897  0
117.139  112.364  0
61.4552  79.057  0
252.763  161.7  0
293.081  158.614  0
158.228  200.605  0
